Version,Key,Segment,Segment Title,Segment Definition,Family,Family Title,Family Definition,Class,Class Title,Class Definition,Commodity,Commodity Title,Commodity Definition,Synonym,Acronym
UNv260801,117604,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233405,Device drivers or system software,Software to provide software interfaces to hardware systems and devices,,
UNv260801,117606,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233407,Graphics card driver software,A graphics card driver software is a program that acts like a translator between the graphics card and programs that use the device,,
UNv260801,104999,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233410,Printer driver software,"Print utility software is a software tool used for retrieving, managing, mailing,distributing, importing and using printed data.",,
UNv260801,104962,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233413,Voice recognition software,"Voice recognition software are computer software designed to recognise spoken words. Dragon Speak, Naturally speaking and Voice Xpress are some of the commercially available speech recognition software.",,
UNv260801,122227,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233414,Storage media loading software,"Storage media loading software is a software used to control the autoloaders and jukeboxes, used to automatically load the data stored on to a drive which reads and writes data on the storage medium,",,
UNv260801,122222,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233415,Backup or archival software,"Software which provides flexible, powerful backup protection of desktop computer hard drives and networked drives to (for example) an OIT network server or dat tape drive. Lost files can be recovered by restoring them from the server or from other backup hardware and media.",,
UNv260801,144245,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233420,Text to speech conversion software,,,
UNv260801,282078,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233400,Utility and device driver software,"Software that enables peripherals to interface with the computer, virus protection and backup programs management of a computer network",43233422,Eye tracking software,"Software which tracks eye movements via a special web-camera (built-in or add-on on e.g. laptops or similar devices) to be used for several purposes, e.g. to control mouse cursor with eyes by tracking them.",,
UNv260801,136544,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233501,Electronic mail software,"This software is used to compose, send and receive electronic mails.",,
UNv260801,122250,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233502,Video conferencing software,Video conferencing software is a software which enables the users of computers to join in a audio/video conference using their computers and the internet.,,
UNv260801,143031,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233503,Network conferencing software,"Networking conferencing software is a software which enables the users of computers to join in a conference using their computers and the internet to share files, control over their computers, and real time data.",,
UNv260801,143032,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233504,Instant messaging software,A type of communication service to create a private chat room with an individual on the internet. This service will alert you whenever someone on your private line is trying to contact you.,,
UNv260801,122208,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233506,Map creation software,"Mapping software is a software tool used for mapping data on a map. It is a software used for surveying, mapping and engineering.",,
UNv260801,143035,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233508,Mobile operator specific application software,"Non standard software (fixed price based development) for specific mobile operators needs, e.g.: Billing SW, Network Planning SW, CRM SW, Mobile Communication SW, Network Quality Management SW, Network Monitoring SW, Workflow Management SW, Network Security SW.",,
UNv260801,143036,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233509,Mobile messaging service software,"Software for Short Message Service, Multi Media Service, Multimedia Box, Voice Mail, Interactive Voice Recognition, Unified Messaging etc.",,
UNv260801,143038,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233511,Mobile location based services software,Software for Location based content,,
UNv260801,266980,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233500,Information exchange software,"A program that performs a very specific task, usually related to managing system resources",43233513,Cloud-based data access and sharing software,"Software that provides a way of sharing and co-authoring computer files through the use of cloud computing, whereby documents are uploaded to a central ""cloud"" for storage,[1] where they can then be accessed by others. Cloud collaboration technologies allow users to upload, comment and collaborate on documents and even amend the document itself, evolving the document.",,
UNv260801,150840,43000000,Information Technology Broadcasting and Telecommunications,"This segment includes communications and computer equipment as well as peripheral input, output and storage devices. This segment also includes networking equipment and general computer components and supplies such as printers, electronic storage media and connection cables.",43230000,Software,Software is any set of instructions written with series of 1's and 0's that operate or facilitate programmable objects.,43233700,System management software,"Specialized software to manage activities across IT systems, evaluating capacity, user activities, software inventory and installation, server availability, and virus or malware protection. Provides the tools and process for controlling and monitoring computer networks, including: operating systems, applications, network devices, security measures, mainframes, access control systems, web services and databases. Includes configuration and change management, asset management, performance and fault detection management, workflow and output management, data backup and storage management, etc. Also called enterprise system management software, management software, systems management tools, infrastructure software and system management tools.",43233701,Enterprise system management software,"Specialized software to manage activities across enterprise IT systems, evaluating capacity, user activities, software inventory and installation, server availability, and virus or malware protection. Provides the tools and process for controlling and monitoring computer networks, including: operating systems, applications, network devices, security measures, mainframes, access control systems, web services and databases.",,
